current,power,occupancy_count,fan_state,light_state,energy_status
0.012,0.142,0,0,0,NORMAL
0.038,0.453,0,0,0,NORMAL
0.504,6.091,1,1,0,NORMAL
0.029,0.309,1,0,0,LOW
0.024,0.349,0,0,0,NORMAL
0.514,6.216,0,1,0,WASTAGE
0.012,0.065,1,0,0,LOW
0.584,6.844,0,1,0,WASTAGE
0.041,0.492,0,0,0,NORMAL
0.596,7.11,0,1,0,WASTAGE
0.262,3.104,0,0,1,WASTAGE
0.642,7.708,1,1,1,NORMAL
0.442,5.193,1,1,0,NORMAL
0.577,6.946,0,1,0,WASTAGE
0.625,7.484,1,1,0,NORMAL
0.611,7.315,0,1,1,WASTAGE
0.497,5.967,0,1,0,WASTAGE
0.007,0.025,1,0,0,LOW
0.709,8.467,1,1,1,NORMAL
0.439,5.263,0,1,0,WASTAGE
0.691,8.301,1,1,1,NORMAL
0.709,8.486,0,1,1,WASTAGE
0.656,7.892,1,1,0,NORMAL
0.028,0.201,0,0,0,NORMAL
0.879,10.44,0,1,1,WASTAGE
0.005,0.064,0,0,0,NORMAL
0.589,7.14,1,1,0,NORMAL
0.844,10.071,1,1,1,NORMAL
0.515,6.234,1,1,0,NORMAL
0.487,5.817,0,1,0,WASTAGE
0.765,9.269,0,1,1,WASTAGE
0.569,6.796,0,1,0,WASTAGE
0.018,0.241,1,0,0,LOW
0.007,0.032,1,0,0,LOW
0.754,9.135,1,1,1,NORMAL
0.58,6.831,0,0,1,WASTAGE
0.752,9.004,0,1,1,WASTAGE
0.612,7.456,1,1,1,NORMAL
0.964,11.547,0,1,1,WASTAGE
0.361,4.34,0,0,1,WASTAGE
0.677,8.186,0,1,1,WASTAGE
0.45,5.369,1,1,0,NORMAL
0.503,6.11,0,1,0,WASTAGE
0.467,5.695,0,0,1,WASTAGE
0.997,11.995,0,1,1,WASTAGE
0.911,11.108,0,1,1,WASTAGE
0.647,7.728,1,1,0,NORMAL
0.683,8.118,0,1,1,WASTAGE
0.674,8.037,0,1,1,WASTAGE
0.009,0.174,1,0,0,LOW
0.673,8.117,0,1,0,WASTAGE
0.008,0.084,0,0,0,NORMAL
0.848,10.209,0,1,1,WASTAGE
0.025,0.182,0,0,0,NORMAL
0.41,4.927,0,0,1,WASTAGE
0.929,11.206,0,1,1,WASTAGE
0.028,0.12,1,0,0,LOW
0.854,10.279,1,1,1,NORMAL
0.021,0.278,0,0,0,NORMAL
0.026,0.329,0,0,0,NORMAL
1.083,12.953,0,1,1,WASTAGE
0.272,3.169,0,0,1,WASTAGE
0.491,5.815,0,1,0,WASTAGE
0.546,6.547,1,1,0,NORMAL
0.494,5.939,1,1,0,NORMAL
0.707,8.442,1,1,0,NORMAL
0.034,0.487,0,0,0,NORMAL
0.008,0.125,1,0,0,LOW
0.501,6.109,1,1,0,NORMAL
0.601,7.132,0,1,0,WASTAGE
0.006,0.049,1,0,0,LOW
0.357,4.308,0,0,1,WASTAGE
0.034,0.388,1,0,0,LOW
0.023,0.292,1,0,0,LOW
0.768,9.092,1,1,1,NORMAL
1.015,12.247,0,1,1,WASTAGE
0.784,9.481,1,1,1,NORMAL
0.799,9.584,1,1,1,NORMAL
0.574,6.931,1,1,0,NORMAL
0.606,7.358,1,1,1,NORMAL
0.681,8.132,1,1,1,NORMAL
0.567,6.781,0,0,1,WASTAGE
0.693,8.319,1,1,1,NORMAL
0.031,0.345,1,0,0,LOW
0.254,3.018,0,0,1,WASTAGE
0.734,8.798,0,1,0,WASTAGE
0.488,5.917,0,1,0,WASTAGE
0.034,0.409,0,0,0,NORMAL
0.038,0.45,0,0,0,NORMAL
0.826,9.893,0,1,1,WASTAGE
0.686,8.204,1,1,0,NORMAL
0.87,10.4,1,1,1,NORMAL
0.559,6.701,1,1,0,NORMAL
0.512,6.08,0,1,0,WASTAGE
0.023,0.278,1,0,0,LOW
0.676,8.135,1,1,1,NORMAL
0.483,5.799,1,1,0,NORMAL
0.011,0.084,0,0,0,NORMAL
0.438,5.316,1,1,0,NORMAL
0.545,6.506,0,0,1,WASTAGE
1.024,12.347,0,1,1,WASTAGE
0.021,0.358,1,0,0,LOW
0.54,6.46,0,1,0,WASTAGE
1.029,12.371,0,1,1,WASTAGE
0.021,0.226,0,0,0,NORMAL
0.587,7.022,0,1,1,WASTAGE
0.433,5.137,1,1,0,NORMAL
0.004,0.029,0,0,0,NORMAL
0.833,10.02,1,1,1,NORMAL
0.001,0.022,1,0,0,LOW
0.465,5.575,1,1,0,NORMAL
0.003,0.114,1,0,0,LOW
0.539,6.539,0,0,1,WASTAGE
0.037,0.361,0,0,0,NORMAL
0.704,8.343,0,1,0,WASTAGE
0.02,0.274,1,0,0,LOW
0.413,5.011,0,0,1,WASTAGE
0.015,0.208,0,0,0,NORMAL
0.689,8.244,0,1,0,WASTAGE
0.666,7.953,0,1,1,WASTAGE
0.991,11.941,0,1,1,WASTAGE
0.01,0.163,0,0,0,NORMAL
0.6,7.25,1,1,0,NORMAL
0.622,7.513,0,1,1,WASTAGE
0.329,3.938,0,0,1,WASTAGE
0.781,9.478,1,1,1,NORMAL
0.348,4.169,0,0,1,WASTAGE
0.784,9.494,0,1,1,WASTAGE
0.022,0.17,0,0,0,NORMAL
0.892,10.697,0,1,1,WASTAGE
0.035,0.459,0,0,0,NORMAL
0.636,7.655,1,1,1,NORMAL
0.639,7.555,0,1,0,WASTAGE
0.589,7.084,1,1,0,NORMAL
0.888,10.648,1,1,1,NORMAL
0.7,8.4,1,1,0,NORMAL
0.945,11.293,0,1,1,WASTAGE
0.798,9.574,0,1,1,WASTAGE
0.704,8.44,1,1,1,NORMAL
0.916,10.961,1,1,1,NORMAL
0.023,0.316,1,0,0,LOW
0.022,0.31,0,0,0,NORMAL
0.441,5.251,0,0,1,WASTAGE
0.001,0.018,1,0,0,LOW
0.907,10.747,1,1,1,NORMAL
0.675,8.055,1,1,0,NORMAL
0.028,0.226,1,0,0,LOW
0.384,4.555,0,1,0,WASTAGE
0.539,6.539,1,1,0,NORMAL
0.533,6.457,0,1,0,WASTAGE
0.729,8.849,0,1,0,WASTAGE
0.033,0.327,1,0,0,LOW
0.039,0.445,0,0,0,NORMAL
0.036,0.309,0,0,0,NORMAL
0.033,0.302,1,0,0,LOW
0.953,11.326,0,1,1,WASTAGE
0.041,0.42,0,0,0,NORMAL
0.29,3.477,0,0,1,WASTAGE
0.477,5.82,1,1,0,NORMAL
0.863,10.357,1,1,1,NORMAL
0.424,5.074,1,1,0,NORMAL
0.463,5.52,0,1,0,WASTAGE
1.01,12.067,0,1,1,WASTAGE
0.547,6.624,0,0,1,WASTAGE
0.535,6.461,1,1,0,NORMAL
0.909,10.977,0,1,1,WASTAGE
0.755,9.038,0,1,1,WASTAGE
1.073,12.831,0,1,1,WASTAGE
0.448,5.272,0,1,0,WASTAGE
0.0,0.0,0,0,0,NORMAL
0.409,4.925,0,1,0,WASTAGE
0.451,5.452,1,1,0,NORMAL
0.726,8.619,1,1,1,NORMAL
0.687,8.203,1,1,0,NORMAL
0.961,11.555,0,1,1,WASTAGE
0.26,3.232,0,0,1,WASTAGE
0.026,0.362,0,0,0,NORMAL
0.014,0.175,1,0,0,LOW
0.015,0.11,1,0,0,LOW
0.558,6.623,0,0,1,WASTAGE
0.32,3.952,0,0,1,WASTAGE
0.773,9.354,1,1,1,NORMAL
0.0,0.023,1,0,0,LOW
0.017,0.116,0,0,0,NORMAL
0.866,10.351,1,1,1,NORMAL
0.525,6.355,1,1,0,NORMAL
0.394,4.737,0,1,0,WASTAGE
0.364,4.334,0,0,1,WASTAGE
0.269,3.171,0,0,1,WASTAGE
0.609,7.369,1,1,0,NORMAL
0.449,5.375,1,1,0,NORMAL
0.841,10.092,0,1,1,WASTAGE
0.441,5.291,0,0,1,WASTAGE
0.587,7.139,0,1,1,WASTAGE
0.001,0.115,1,0,0,LOW
0.25,3.042,0,0,1,WASTAGE
0.002,0.01,1,0,0,LOW
0.02,0.273,0,0,0,NORMAL
0.625,7.44,1,1,0,NORMAL
0.626,7.461,0,1,1,WASTAGE
0.538,6.463,0,0,1,WASTAGE
0.024,0.392,1,0,0,LOW
0.019,0.3,1,0,0,LOW
0.514,6.08,0,1,0,WASTAGE
0.012,0.053,1,0,0,LOW
0.866,10.393,0,1,1,WASTAGE
0.656,7.936,0,1,0,WASTAGE
0.47,5.703,0,0,1,WASTAGE
0.895,10.784,1,1,1,NORMAL
0.686,8.097,1,1,1,NORMAL
0.001,0.088,1,0,0,LOW
0.664,7.982,0,1,0,WASTAGE
0.959,11.487,1,1,1,NORMAL
0.432,5.267,0,0,1,WASTAGE
0.027,0.32,1,0,0,LOW
0.426,5.117,1,1,0,NORMAL
0.502,5.991,0,0,1,WASTAGE
0.547,6.589,1,1,0,NORMAL
0.024,0.285,1,0,0,LOW
0.547,6.582,0,0,1,WASTAGE
0.468,5.557,0,0,1,WASTAGE
0.027,0.328,1,0,0,LOW
0.038,0.482,0,0,0,NORMAL
1.021,12.258,0,1,1,WASTAGE
0.002,0.147,1,0,0,LOW
0.974,11.644,0,1,1,WASTAGE
0.488,5.788,1,1,0,NORMAL
0.018,0.281,1,0,0,LOW
0.77,9.201,0,1,1,WASTAGE
0.487,5.818,1,1,0,NORMAL
0.032,0.434,0,0,0,NORMAL
1.06,12.757,0,1,1,WASTAGE
0.473,5.667,0,0,1,WASTAGE
0.457,5.584,0,0,1,WASTAGE
0.034,0.306,0,0,0,NORMAL
0.03,0.307,0,0,0,NORMAL
0.009,0.097,1,0,0,LOW
0.381,4.577,0,0,1,WASTAGE
0.661,7.886,0,1,1,WASTAGE
0.96,11.475,0,1,1,WASTAGE
0.614,7.445,1,1,1,NORMAL
0.855,10.309,0,1,1,WASTAGE
0.494,5.825,0,1,0,WASTAGE
0.807,9.708,1,1,1,NORMAL
0.69,8.381,0,1,0,WASTAGE
0.438,5.253,1,1,0,NORMAL
0.784,9.519,1,1,1,NORMAL
0.302,3.642,0,0,1,WASTAGE
0.597,7.15,0,1,1,WASTAGE
0.64,7.651,0,1,0,WASTAGE
0.027,0.314,1,0,0,LOW
0.413,4.902,0,1,0,WASTAGE
0.464,5.583,1,1,0,NORMAL
0.932,11.198,0,1,1,WASTAGE
0.035,0.411,0,0,0,NORMAL
0.661,7.827,1,1,1,NORMAL
0.023,0.297,1,0,0,LOW
0.559,6.731,1,1,0,NORMAL
0.978,11.77,0,1,1,WASTAGE
0.007,0.026,1,0,0,LOW
0.476,5.748,0,0,1,WASTAGE
0.472,5.637,0,1,0,WASTAGE
0.024,0.378,0,0,0,NORMAL
0.389,4.719,0,0,1,WASTAGE
0.023,0.21,1,0,0,LOW
0.429,5.245,0,1,0,WASTAGE
0.441,5.293,0,0,1,WASTAGE
0.77,9.175,0,1,1,WASTAGE
0.543,6.537,0,0,1,WASTAGE
0.653,7.82,1,1,1,NORMAL
0.015,0.184,1,0,0,LOW
0.864,10.344,1,1,1,NORMAL
0.918,10.924,0,1,1,WASTAGE
0.466,5.665,0,1,0,WASTAGE
0.635,7.736,1,1,0,NORMAL
0.482,5.736,0,1,0,WASTAGE
0.614,7.365,1,1,1,NORMAL
0.709,8.444,0,1,1,WASTAGE
0.833,9.972,1,1,1,NORMAL
0.042,0.425,0,0,0,NORMAL
0.363,4.423,0,0,1,WASTAGE
0.582,7.022,1,1,0,NORMAL
0.567,6.874,1,1,0,NORMAL
0.87,10.415,1,1,1,NORMAL
0.444,5.352,0,1,0,WASTAGE
0.494,6.062,1,1,0,NORMAL
0.344,4.03,0,0,1,WASTAGE
0.904,10.82,0,1,1,WASTAGE
0.019,0.251,0,0,0,NORMAL
0.021,0.289,1,0,0,LOW
0.282,3.385,0,0,1,WASTAGE
0.366,4.408,0,0,1,WASTAGE
0.028,0.315,1,0,0,LOW
0.034,0.399,0,0,0,NORMAL
0.458,5.465,0,1,0,WASTAGE
0.036,0.45,0,0,0,NORMAL
0.009,0.107,1,0,0,LOW
0.003,0.055,1,0,0,LOW
0.282,3.383,0,0,1,WASTAGE
0.431,5.204,0,0,1,WASTAGE
0.593,7.189,1,1,1,NORMAL
0.765,9.18,0,1,1,WASTAGE
0.813,9.764,0,1,1,WASTAGE
0.546,6.583,0,0,1,WASTAGE
0.03,0.43,0,0,0,NORMAL
0.023,0.198,1,0,0,LOW
0.378,4.56,0,0,1,WASTAGE
0.753,9.055,0,1,1,WASTAGE
0.601,7.306,0,1,0,WASTAGE
0.019,0.261,1,0,0,LOW
0.498,6.02,1,1,0,NORMAL
0.282,3.443,0,0,1,WASTAGE
0.861,10.321,0,1,1,WASTAGE
0.452,5.451,1,1,0,NORMAL
0.851,10.17,0,1,1,WASTAGE
0.514,6.197,1,1,0,NORMAL
0.018,0.262,1,0,0,LOW
0.55,6.452,0,1,0,WASTAGE
0.81,9.766,0,1,1,WASTAGE
0.564,6.732,0,0,1,WASTAGE
0.575,6.96,1,1,0,NORMAL
0.546,6.503,0,0,1,WASTAGE
0.022,0.319,0,0,0,NORMAL
0.659,7.982,1,1,0,NORMAL
0.56,6.694,1,1,0,NORMAL
0.706,8.466,0,1,1,WASTAGE
0.928,11.16,0,1,1,WASTAGE
0.529,6.418,1,1,0,NORMAL
0.53,6.343,0,0,1,WASTAGE
0.048,0.446,0,0,0,NORMAL
0.021,0.175,0,0,0,NORMAL
0.954,11.394,0,1,1,WASTAGE
0.002,0.079,1,0,0,LOW
0.553,6.604,1,1,0,NORMAL
0.926,11.059,1,1,1,NORMAL
0.0,0.026,0,0,0,NORMAL
0.342,4.116,0,0,1,WASTAGE
0.573,6.914,0,1,0,WASTAGE
0.019,0.13,1,0,0,LOW
0.537,6.424,0,0,1,WASTAGE
0.04,0.499,0,0,0,NORMAL
0.784,9.365,0,1,1,WASTAGE
0.44,5.329,0,1,0,WASTAGE
0.579,6.908,0,1,0,WASTAGE
0.493,5.965,0,1,0,WASTAGE
0.901,10.818,1,1,1,NORMAL
0.369,4.403,0,0,1,WASTAGE
0.016,0.188,1,0,0,LOW
0.027,0.258,1,0,0,LOW
0.267,3.143,0,0,1,WASTAGE
0.372,4.497,0,0,1,WASTAGE
0.025,0.39,1,0,0,LOW
0.412,4.957,0,0,1,WASTAGE
0.03,0.361,1,0,0,LOW
0.895,10.727,0,1,1,WASTAGE
0.442,5.303,1,1,0,NORMAL
0.633,7.682,1,1,1,NORMAL
0.431,5.242,1,1,0,NORMAL
0.0,0.007,0,0,0,NORMAL
0.609,7.332,0,1,1,WASTAGE
0.332,4.028,0,0,1,WASTAGE
0.435,5.163,0,1,0,WASTAGE
0.004,0.006,0,0,0,NORMAL
0.616,7.47,0,1,0,WASTAGE
0.468,5.598,0,0,1,WASTAGE
0.038,0.493,0,0,0,NORMAL
0.625,7.553,1,1,0,NORMAL
0.435,5.202,0,0,1,WASTAGE
0.026,0.377,1,0,0,LOW
0.002,0.037,0,0,0,NORMAL
0.015,0.154,1,0,0,LOW
0.387,4.74,0,1,0,WASTAGE
0.673,8.055,0,1,0,WASTAGE
0.651,7.786,1,1,0,NORMAL
0.034,0.364,0,0,0,NORMAL
0.448,5.276,0,1,0,WASTAGE
0.441,5.311,1,1,0,NORMAL
0.645,7.668,0,1,0,WASTAGE
0.976,11.79,1,1,1,NORMAL
0.003,0.116,1,0,0,LOW
0.89,10.514,1,1,1,NORMAL
0.533,6.312,1,1,0,NORMAL
0.459,5.564,0,0,1,WASTAGE
0.606,7.297,0,1,0,WASTAGE
0.358,4.252,0,0,1,WASTAGE
0.023,0.121,0,0,0,NORMAL
0.785,9.459,1,1,1,NORMAL
0.69,8.265,0,1,0,WASTAGE
0.023,0.243,1,0,0,LOW
0.57,6.933,0,0,1,WASTAGE
0.507,6.032,1,1,0,NORMAL
0.024,0.257,0,0,0,NORMAL
0.004,0.077,1,0,0,LOW
0.006,0.167,0,0,0,NORMAL
1.027,12.398,0,1,1,WASTAGE
0.395,4.728,0,0,1,WASTAGE
0.005,0.071,1,0,0,LOW
0.559,6.661,1,1,0,NORMAL
0.026,0.284,0,0,0,NORMAL
0.839,10.035,0,1,1,WASTAGE
0.0,0.035,0,0,0,NORMAL
0.515,6.242,0,1,0,WASTAGE
0.354,4.261,0,0,1,WASTAGE
0.82,9.906,0,1,1,WASTAGE
0.738,8.882,1,1,1,NORMAL
0.037,0.474,0,0,0,NORMAL
0.889,10.642,0,1,1,WASTAGE
0.626,7.473,1,1,1,NORMAL
0.394,4.723,0,1,0,WASTAGE
0.627,7.551,1,1,0,NORMAL
0.029,0.376,1,0,0,LOW
0.658,7.869,1,1,0,NORMAL
0.428,5.114,1,1,0,NORMAL
0.512,6.046,1,1,0,NORMAL
0.484,5.851,1,1,0,NORMAL
0.734,8.819,1,1,1,NORMAL
0.54,6.531,0,1,0,WASTAGE
0.027,0.335,1,0,0,LOW
0.607,7.284,1,1,1,NORMAL
0.51,6.083,1,1,0,NORMAL
0.006,0.16,0,0,0,NORMAL
0.005,0.033,0,0,0,NORMAL
0.024,0.334,0,0,0,NORMAL
0.3,3.69,0,0,1,WASTAGE
0.74,8.966,1,1,1,NORMAL
0.015,0.175,0,0,0,NORMAL
0.519,6.255,1,1,0,NORMAL
0.023,0.299,0,0,0,NORMAL
0.006,0.005,1,0,0,LOW
0.538,6.454,1,1,0,NORMAL
0.446,5.382,0,0,1,WASTAGE
0.634,7.652,1,1,1,NORMAL
0.659,7.893,1,1,0,NORMAL
0.716,8.67,0,1,0,WASTAGE
0.853,10.227,1,1,1,NORMAL
0.026,0.371,1,0,0,LOW
0.68,8.111,0,1,1,WASTAGE
0.021,0.143,0,0,0,NORMAL
0.508,6.114,0,0,1,WASTAGE
0.012,0.094,0,0,0,NORMAL
0.003,0.133,0,0,0,NORMAL
0.556,6.593,0,0,1,WASTAGE
0.754,9.15,0,1,1,WASTAGE
0.646,7.649,1,1,0,NORMAL
0.823,9.807,0,1,1,WASTAGE
0.004,0.071,1,0,0,LOW
0.019,0.168,0,0,0,NORMAL
0.763,9.159,1,1,1,NORMAL
0.683,8.161,1,1,0,NORMAL
0.671,7.961,0,1,0,WASTAGE
0.02,0.257,1,0,0,LOW
0.663,7.966,1,1,0,NORMAL
0.435,5.267,0,0,1,WASTAGE
0.417,4.997,0,1,0,WASTAGE
0.644,7.598,1,1,0,NORMAL
0.0,0.047,1,0,0,LOW
0.492,5.908,0,1,0,WASTAGE
0.036,0.382,1,0,0,LOW
0.514,6.227,1,1,0,NORMAL
0.474,5.753,0,1,0,WASTAGE
0.738,8.871,0,1,0,WASTAGE
0.683,8.195,0,1,0,WASTAGE
0.472,5.655,0,1,0,WASTAGE
0.532,6.318,0,1,0,WASTAGE
0.299,3.662,0,0,1,WASTAGE
0.025,0.316,0,0,0,NORMAL
0.576,6.925,1,1,0,NORMAL
0.307,3.508,0,0,1,WASTAGE
0.569,6.752,1,1,0,NORMAL
0.765,9.242,1,1,1,NORMAL
0.657,7.913,0,1,0,WASTAGE
0.68,8.256,1,1,0,NORMAL
0.839,10.15,1,1,1,NORMAL
0.336,4.054,0,0,1,WASTAGE
0.431,5.227,0,0,1,WASTAGE
0.672,8.134,1,1,0,NORMAL
0.617,7.399,1,1,1,NORMAL
0.613,7.456,1,1,1,NORMAL
0.042,0.366,0,0,0,NORMAL
0.656,7.915,0,1,0,WASTAGE
0.431,5.127,1,1,0,NORMAL
0.662,7.877,0,1,1,WASTAGE
0.019,0.252,1,0,0,LOW
0.87,10.516,0,1,1,WASTAGE
0.562,6.617,0,1,0,WASTAGE
0.0,0.018,1,0,0,LOW
0.867,10.361,1,1,1,NORMAL
0.402,4.791,0,1,0,WASTAGE
0.026,0.321,0,0,0,NORMAL
0.62,7.408,1,1,0,NORMAL
0.847,10.153,0,1,1,WASTAGE
0.643,7.673,0,1,0,WASTAGE
0.264,3.186,0,0,1,WASTAGE
0.469,5.677,1,1,0,NORMAL
0.023,0.374,0,0,0,NORMAL
0.731,8.677,0,1,0,WASTAGE
0.479,5.825,1,1,0,NORMAL
0.72,8.617,0,1,0,WASTAGE
0.01,0.233,0,0,0,NORMAL
1.042,12.498,0,1,1,WASTAGE
0.627,7.468,1,1,0,NORMAL
0.001,0.06,1,0,0,LOW
0.881,10.597,1,1,1,NORMAL
0.562,6.771,1,1,0,NORMAL
0.002,0.058,0,0,0,NORMAL
0.013,0.219,0,0,0,NORMAL
0.032,0.388,1,0,0,LOW
0.023,0.205,0,0,0,NORMAL
0.919,11.03,1,1,1,NORMAL
0.692,8.334,0,1,1,WASTAGE
0.421,5.048,0,1,0,WASTAGE
0.028,0.276,0,0,0,NORMAL
0.287,3.586,0,0,1,WASTAGE
0.882,10.52,1,1,1,NORMAL
0.013,0.11,1,0,0,LOW
0.01,0.016,0,0,0,NORMAL
0.478,5.776,1,1,0,NORMAL
0.638,7.661,1,1,0,NORMAL
0.024,0.283,0,0,0,NORMAL
0.007,0.116,1,0,0,LOW
0.032,0.323,1,0,0,LOW
0.495,5.886,1,1,0,NORMAL
0.928,11.146,0,1,1,WASTAGE
0.746,8.963,0,1,1,WASTAGE
0.389,4.599,0,0,1,WASTAGE
0.52,6.234,0,0,1,WASTAGE
0.005,0.088,1,0,0,LOW
0.586,7.052,1,1,0,NORMAL
0.022,0.283,1,0,0,LOW
0.943,11.234,1,1,1,NORMAL
0.437,5.197,1,1,0,NORMAL
0.526,6.262,0,0,1,WASTAGE
0.013,0.183,1,0,0,LOW
0.897,10.77,1,1,1,NORMAL
0.596,7.137,0,1,0,WASTAGE
0.402,4.86,0,1,0,WASTAGE
0.687,8.093,0,1,0,WASTAGE
0.969,11.507,0,1,1,WASTAGE
0.945,11.281,1,1,1,NORMAL
0.59,7.174,1,1,1,NORMAL
0.019,0.263,1,0,0,LOW
0.669,7.918,0,1,1,WASTAGE
0.595,7.149,0,1,0,WASTAGE
0.016,0.241,1,0,0,LOW
0.509,6.012,0,1,0,WASTAGE
0.56,6.766,1,1,0,NORMAL
0.882,10.644,1,1,1,NORMAL
0.598,7.091,0,1,0,WASTAGE
0.792,9.56,1,1,1,NORMAL
0.52,6.269,1,1,0,NORMAL
0.51,6.073,0,1,0,WASTAGE
0.653,7.783,1,1,0,NORMAL
0.474,5.716,0,0,1,WASTAGE
0.564,6.576,0,0,1,WASTAGE
0.014,0.136,0,0,0,NORMAL
0.456,5.54,0,1,0,WASTAGE
0.658,7.8,1,1,1,NORMAL
0.921,11.103,1,1,1,NORMAL
0.273,3.343,0,0,1,WASTAGE
0.007,0.109,1,0,0,LOW
0.554,6.636,0,0,1,WASTAGE
0.398,4.798,0,0,1,WASTAGE
0.481,5.738,1,1,0,NORMAL
0.812,9.722,0,1,1,WASTAGE
0.437,5.212,0,1,0,WASTAGE
0.818,9.841,0,1,1,WASTAGE
0.533,6.441,0,1,0,WASTAGE
0.004,0.166,1,0,0,LOW
0.008,0.124,1,0,0,LOW
0.574,7.018,1,1,0,NORMAL
0.871,10.471,0,1,1,WASTAGE
0.891,10.804,0,1,1,WASTAGE
0.624,7.486,0,1,1,WASTAGE
0.033,0.343,1,0,0,LOW
0.327,3.988,0,0,1,WASTAGE
0.678,8.159,1,1,1,NORMAL
0.475,5.675,0,1,0,WASTAGE
0.907,10.863,1,1,1,NORMAL
0.469,5.722,0,0,1,WASTAGE
0.946,11.342,0,1,1,WASTAGE
0.017,0.141,1,0,0,LOW
0.463,5.518,0,1,0,WASTAGE
0.378,4.551,0,1,0,WASTAGE
0.03,0.39,0,0,0,NORMAL
0.253,3.087,0,0,1,WASTAGE
0.554,6.577,0,0,1,WASTAGE
0.644,7.697,0,1,1,WASTAGE
0.011,0.221,1,0,0,LOW
0.623,7.47,0,1,1,WASTAGE
0.452,5.378,0,0,1,WASTAGE
0.016,0.186,0,0,0,NORMAL
0.499,5.948,0,1,0,WASTAGE
0.903,10.797,1,1,1,NORMAL
0.457,5.542,1,1,0,NORMAL
0.514,6.229,0,0,1,WASTAGE
0.377,4.592,0,1,0,WASTAGE
0.659,7.876,0,1,0,WASTAGE
0.008,0.085,1,0,0,LOW
0.025,0.256,0,0,0,NORMAL
0.85,10.124,1,1,1,NORMAL
0.398,4.751,0,0,1,WASTAGE
1.04,12.413,0,1,1,WASTAGE
0.595,7.196,1,1,1,NORMAL
0.432,5.224,1,1,0,NORMAL
0.85,10.27,1,1,1,NORMAL
0.796,9.539,0,1,1,WASTAGE
0.89,10.662,0,1,1,WASTAGE
0.324,3.879,0,0,1,WASTAGE
0.325,3.898,0,0,1,WASTAGE
0.294,3.527,0,0,1,WASTAGE
0.02,0.216,1,0,0,LOW
0.021,0.314,0,0,0,NORMAL
0.541,6.426,0,0,1,WASTAGE
0.727,8.72,0,1,0,WASTAGE
0.946,11.404,0,1,1,WASTAGE
0.777,9.342,1,1,1,NORMAL
0.783,9.409,1,1,1,NORMAL
0.02,0.24,0,0,0,NORMAL
0.599,7.248,0,1,0,WASTAGE
0.017,0.207,1,0,0,LOW
0.026,0.249,0,0,0,NORMAL
0.313,3.682,0,0,1,WASTAGE
0.668,7.978,0,1,0,WASTAGE
0.555,6.661,1,1,0,NORMAL
0.005,0.093,0,0,0,NORMAL
0.655,7.913,1,1,1,NORMAL
0.634,7.588,1,1,0,NORMAL
0.0,0.011,0,0,0,NORMAL
0.008,0.081,0,0,0,NORMAL
0.534,6.355,1,1,0,NORMAL
0.475,5.645,1,1,0,NORMAL
0.979,11.729,1,1,1,NORMAL
0.419,5.05,0,1,0,WASTAGE
0.004,0.15,0,0,0,NORMAL
0.579,6.957,0,1,0,WASTAGE
0.404,4.901,0,1,0,WASTAGE
0.001,0.028,1,0,0,LOW
0.602,7.219,1,1,1,NORMAL
0.52,6.309,0,1,0,WASTAGE
1.008,12.104,0,1,1,WASTAGE
0.84,10.088,1,1,1,NORMAL
0.722,8.656,1,1,1,NORMAL
0.009,0.1,1,0,0,LOW
0.678,8.23,1,1,1,NORMAL
0.404,4.868,0,0,1,WASTAGE
0.434,5.257,0,0,1,WASTAGE
0.836,10.005,1,1,1,NORMAL
0.614,7.421,1,1,1,NORMAL
0.037,0.384,1,0,0,LOW
0.006,0.028,1,0,0,LOW
0.782,9.367,0,1,1,WASTAGE
0.639,7.882,1,1,1,NORMAL
0.921,11.117,0,1,1,WASTAGE
0.0,0.009,0,0,0,NORMAL
0.797,9.586,1,1,1,NORMAL
0.008,0.081,1,0,0,LOW
0.602,7.244,0,1,0,WASTAGE
0.812,9.814,1,1,1,NORMAL
0.478,5.891,1,1,0,NORMAL
0.006,0.074,0,0,0,NORMAL
0.45,5.418,0,1,0,WASTAGE
0.574,6.919,1,1,0,NORMAL
0.74,8.89,0,1,0,WASTAGE
0.012,0.13,0,0,0,NORMAL
0.02,0.231,0,0,0,NORMAL
0.654,7.94,1,1,1,NORMAL
0.522,6.311,0,0,1,WASTAGE
0.035,0.411,0,0,0,NORMAL
0.655,7.937,1,1,0,NORMAL
0.698,8.367,1,1,0,NORMAL
0.029,0.294,1,0,0,LOW
0.037,0.419,0,0,0,NORMAL
0.71,8.537,0,1,0,WASTAGE
0.609,7.289,1,1,1,NORMAL
0.565,6.836,1,1,0,NORMAL
0.794,9.539,1,1,1,NORMAL
0.655,7.842,0,1,1,WASTAGE
0.0,0.043,1,0,0,LOW
0.678,8.155,0,1,1,WASTAGE
0.514,6.139,0,1,0,WASTAGE
0.032,0.475,0,0,0,NORMAL
0.662,7.885,1,1,0,NORMAL
0.547,6.542,1,1,0,NORMAL
0.94,11.272,1,1,1,NORMAL
0.628,7.596,1,1,0,NORMAL
0.023,0.273,1,0,0,LOW
0.583,7.041,1,1,0,NORMAL
0.53,6.36,1,1,0,NORMAL
0.002,0.055,1,0,0,LOW
0.001,0.151,0,0,0,NORMAL
0.578,6.807,0,1,0,WASTAGE
0.031,0.423,0,0,0,NORMAL
0.467,5.628,1,1,0,NORMAL
